850
-216	34.873213	15.05655669	-7.618560516	-30.28431218	-20.20561667	-11.23143574	4.303801889	19.25676825
-215	35.46845578	15.50890321	-7.329034344	-30.1567494	-19.90801957	-10.78243821	5.014889247	20.22012213
-214	36.38260552	16.28015667	-6.720601217	-29.71027966	-19.29151551	-10.01453373	6.044883561	21.50238297
-213	36.38260552	16.28015667	-6.720601217	-29.71027966	-19.29151551	-10.01453373	6.044883561	21.50238297
-212	37.32864595	17.08330083	-6.080277394	-29.23191923	-18.64312075	-9.214738548	7.10676857	22.8165345
-211	39.18357121	18.79532982	-4.531068749	-27.84467397	-17.08584117	-7.506058547	9.077538402	25.03957086
-210	39.18357121	18.79532982	-4.531068749	-27.84467397	-17.08584117	-7.506058547	9.077538402	25.03957086
-209	39.87448607	19.34334842	-4.14587049	-27.6214391	-16.69257198	-6.961388933	9.884297847	26.09859683
-208	39.87448607	19.34334842	-4.14587049	-27.6214391	-16.69257198	-6.961388933	9.884297847	26.09859683
-207	42.11209968	21.43806575	-2.213973499	-25.8515055	-14.75260406	-4.870020585	12.23775603	28.70432153
-206	48.55928509	27.74235489	3.927495303	-19.87200009	-8.603064326	1.430919572	18.80078601	35.51961805
-205	49.31398135	28.35415487	4.376474952	-19.58498383	-8.146013744	2.039370578	19.67132685	36.64242541
-204	51.26457869	30.16185595	6.021355684	-18.10206649	-6.49306208	3.843722665	21.73776877	38.96113385
-203	51.82793078	30.58231176	6.278991161	-18.0063944	-6.227355672	4.260829498	22.41696543	39.89259704
-202	51.82793078	30.58231176	6.278991161	-18.0063944	-6.227355672	4.260829498	22.41696543	39.89259704
-201	51.82793078	30.58231176	6.278991161	-18.0063944	-6.227355672	4.260829498	22.41696543	39.89259704
-200	51.82793078	30.58231176	6.278991161	-18.0063944	-6.227355672	4.260829498	22.41696543	39.89259704
-199	51.82793078	30.58231176	6.278991161	-18.0063944	-6.227355672	4.260829498	22.41696543	39.89259704
-198	52.32750147	30.93898619	6.472845246	-17.9745037	-6.025430654	4.614154939	23.0323807	40.76027884
-197	52.32750147	30.93898619	6.472845246	-17.9745037	-6.025430654	4.614154939	23.0323807	40.76027884
-196	53.6402849	32.10887335	7.479912067	-17.12940027	-5.010292901	5.780693116	24.46100871	42.44117337
-195	54.74577881	33.07147099	8.279689368	-16.49158636	-4.202444668	6.739941773	25.6823472	43.91477838
-194	54.74577881	33.07147099	8.279689368	-16.49158636	-4.202444668	6.739941773	25.6823472	43.91477838
-193	55.56425646	33.74705236	8.792450408	-16.14078871	-3.681612695	7.412174169	26.61666942	45.10136714
-192	55.56425646	33.74705236	8.792450408	-16.14078871	-3.681612695	7.412174169	26.61666942	45.10136714
-191	55.56425646	33.74705236	8.792450408	-16.14078871	-3.681612695	7.412174169	26.61666942	45.10136714
-190	55.56425646	33.74705236	8.792450408	-16.14078871	-3.681612695	7.412174169	26.61666942	45.10136714
-189	57.19594685	35.23584648	10.11842418	-14.97677833	-2.347567986	8.897619302	28.36420439	47.10116862
-188	59.16248954	37.0594929	11.77925026	-13.47791564	-0.678670975	10.71791674	30.44659165	49.43582242
-187	59.66206024	37.41616732	11.97310435	-13.44602494	-0.476745957	11.07124218	31.06200692	50.30350421
-186	59.66206024	37.41616732	11.97310435	-13.44602494	-0.476745957	11.07124218	31.06200692	50.30350421
-185	59.66206024	37.41616732	11.97310435	-13.44602494	-0.476745957	11.07124218	31.06200692	50.30350421
-184	60.25730302	37.86851383	12.26263052	-13.31846216	-0.179148853	11.52023971	31.77309428	51.2668581
-183	60.25730302	37.86851383	12.26263052	-13.31846216	-0.179148853	11.52023971	31.77309428	51.2668581
-182	60.25730302	37.86851383	12.26263052	-13.31846216	-0.179148853	11.52023971	31.77309428	51.2668581
-181	60.25730302	37.86851383	12.26263052	-13.31846216	-0.179148853	11.52023971	31.77309428	51.2668581
-180	60.25730302	37.86851383	12.26263052	-13.31846216	-0.179148853	11.52023971	31.77309428	51.2668581
-179	60.25730302	37.86851383	12.26263052	-13.31846216	-0.179148853	11.52023971	31.77309428	51.2668581
-178	60.25730302	37.86851383	12.26263052	-13.31846216	-0.179148853	11.52023971	31.77309428	51.2668581
-177	60.25730302	37.86851383	12.26263052	-13.31846216	-0.179148853	11.52023971	31.77309428	51.2668581
-176	60.75687371	38.22518826	12.45648461	-13.28657146	0.022776165	11.87356515	32.38850955	52.13453989
-175	62.59585362	39.9212719	13.9897479	-11.91527155	1.564110394	13.5662998	34.34333404	54.3416309
-174	63.15920571	40.34172771	14.24738338	-11.81959947	1.829816803	13.98340663	35.0225307	55.27309409
-173	63.15920571	40.34172771	14.24738338	-11.81959947	1.829816803	13.98340663	35.0225307	55.27309409
-172	66.09841461	43.13804034	16.88087567	-9.348070565	4.471380029	16.77637028	38.07758418	58.5804141
-171	66.629876	43.52660546	17.10662046	-9.284289174	4.705195742	17.16158642	38.72489015	59.47998659
-170	67.92671409	44.68054728	18.09774193	-8.45513109	5.704388147	18.31217925	40.13757281	61.14493577
-169	69.22355217	45.83448909	19.0888634	-7.625973006	6.703580553	19.46277208	41.55025547	62.80988496
-168	69.22355217	45.83448909	19.0888634	-7.625973006	6.703580553	19.46277208	41.55025547	62.80988496
-167	69.22355217	45.83448909	19.0888634	-7.625973006	6.703580553	19.46277208	41.55025547	62.80988496
-166	69.22355217	45.83448909	19.0888634	-7.625973006	6.703580553	19.46277208	41.55025547	62.80988496
-165	68.58337514	45.14095206	18.33452638	-8.440790031	5.788023528	18.45751505	40.38971844	61.49988793
-164	68.58337514	45.14095206	18.33452638	-8.440790031	5.788023528	18.45751505	40.38971844	61.49988793
-163	68.58337514	45.14095206	18.33452638	-8.440790031	5.788023528	18.45751505	40.38971844	61.49988793
-162	68.58337514	45.14095206	18.33452638	-8.440790031	5.788023528	18.45751505	40.38971844	61.49988793
-161	68.58337514	45.14095206	18.33452638	-8.440790031	5.788023528	18.45751505	40.38971844	61.49988793
-160	68.58337514	45.14095206	18.33452638	-8.440790031	5.788023528	18.45751505	40.38971844	61.49988793
-159	68.58337514	45.14095206	18.33452638	-8.440790031	5.788023528	18.45751505	40.38971844	61.49988793
-158	68.58337514	45.14095206	18.33452638	-8.440790031	5.788023528	18.45751505	40.38971844	61.49988793
-157	68.58337514	45.14095206	18.33452638	-8.440790031	5.788023528	18.45751505	40.38971844	61.49988793
-156	68.58337514	45.14095206	18.33452638	-8.440790031	5.788023528	18.45751505	40.38971844	61.49988793
-155	68.58337514	45.14095206	18.33452638	-8.440790031	5.788023528	18.45751505	40.38971844	61.49988793
-154	68.58337514	45.14095206	18.33452638	-8.440790031	5.788023528	18.45751505	40.38971844	61.49988793
-153	68.58337514	45.14095206	18.33452638	-8.440790031	5.788023528	18.45751505	40.38971844	61.49988793
-152	68.58337514	45.14095206	18.33452638	-8.440790031	5.788023528	18.45751505	40.38971844	61.49988793
-151	68.58337514	45.14095206	18.33452638	-8.440790031	5.788023528	18.45751505	40.38971844	61.49988793
-150	68.58337514	45.14095206	18.33452638	-8.440790031	5.788023528	18.45751505	40.38971844	61.49988793
-149	68.58337514	45.14095206	18.33452638	-8.440790031	5.788023528	18.45751505	40.38971844	61.49988793
